Transaction Key;Transaction ID;Customer ID;Location;Payment Method;Category;Item;Quantity;Unit Price;Unit_Cost;Discount_Rate;Total_Recalc;Gross_Profit_After_Discount;Gross_Margin_%;Customer Age;Tenure (Years);Price_vs_Cost_Flag;Pre_Discount_Total;Discount_Zero_Flag;Total Spent;Date;Future_Date_Flag;Pre_Recalc;Gross_Profit;Year;Month;Week;Membership Level;Region;Province/State;Log_Total_Recalc;Month_Year;;
TXN_582768_20240326;TXN_582768;CUST_0900;Online;Digital Wallet;Sports & Outdoor;Camping Tent;3;162,03;112,02;0,039;467,13;131,07;0,28;39;9,1;OK;486,09;Discounted;467,13;26/3/24;OK;486,09;150,03;2024;03;13;Standard;Western Canada;AB;2,67;Mar-2024;;
TXN_108143_20250720;TXN_108143;CUST_0726;In-store;Digital Wallet;Sports & Outdoor;Yoga Mat;2;162,52;89,74;0,037;313,01;133,53;0,43;66;0,0;OK;325,04;Discounted;313,01;20/7/25;OK;325,04;145,56;2025;07;30;Standard;West;CA;2,50;Jul-2025;;
TXN_353177_20251002;TXN_353177;CUST_0702;In-store;Cash;Sports & Outdoor;Dumbbells;3;244,55;219,56;0,060;689,63;30,95;0,04;64;4,5;OK;733,65;Discounted;689,63;2/10/25;OK;733,65;74,97;2025;10;40;Standard;Northeast;NY;2,84;Oct-2025;;
TXN_173862_20250911;TXN_173862;CUST_0888;In-store;Credit Card;Sports & Outdoor;Yoga Mat;1;162,52;113,12;0,031;157,48;44,36;0,28;25;5,8;OK;162,52;Discounted;157,48;11/9/25;OK;162,52;49,40;2025;09;37;Standard;South;GA;2,20;Sep-2025;;
TXN_551823_20240704;TXN_551823;CUST_0019;In-store;Cash;Sports & Outdoor;Tennis Racket;1;114,91;77,13;0,033;111,12;33,99;0,31;20;9,5;OK;114,91;Discounted;111,12;4/7/24;OK;114,91;37,78;2024;07;27;Standard;Northeast;PA;2,05;Jul-2024;;
TXN_491258_20231124;TXN_491258;CUST_0266;Online;Credit Card;Sports & Outdoor;Camping Tent;2;162,03;130,89;0,049;308,18;46,40;0,15;67;2,0;OK;324,06;Discounted;308,18;24/11/23;OK;324,06;62,28;2023;11;47;Standard;West;OR;2,49;Nov-2023;;
TXN_795997_20250702;TXN_795997;CUST_0189;In-store;Credit Card;Sports & Outdoor;Yoga Mat;4;162,52;102,15;0,047;619,53;210,93;0,34;43;8,3;OK;650,08;Discounted;619,53;2/7/25;OK;650,08;241,48;2025;07;27;Standard;Eastern Canada;ON;2,79;Jul-2025;;
TXN_457555_20250124;TXN_457555;CUST_0962;Online;Credit Card;Sports & Outdoor;Dumbbells;2;244,55;128,07;0,042;468,56;212,42;0,45;26;3,9;OK;489,10;Discounted;468,56;24/1/25;OK;489,10;232,96;2025;01;4;Gold;West;CO;2,67;Jan-2025;;
TXN_659758_20230725;TXN_659758;CUST_0566;Online;Digital Wallet;Sports & Outdoor;Water Bottle;6;204,51;155,78;0,070;1141,17;206,49;0,18;47;8,9;OK;1227,06;Discounted;1141,17;25/7/23;OK;1227,06;292,38;2023;07;30;Platinum;South;TX;3,06;Jul-2023;;
TXN_129980_20250110;TXN_129980;CUST_0825;In-store;Credit Card;Sports & Outdoor;Camping Tent;3;162,03;100,47;0,030;471,51;170,10;0,36;36;2,4;OK;486,09;Discounted;471,51;10/1/25;OK;486,09;184,68;2025;01;2;Standard;West;CA;2,67;Jan-2025;;
TXN_999376_20240310;TXN_999376;CUST_0372;In-store;Digital Wallet;Sports & Outdoor;Yoga Mat;8;162,52;110,50;0,053;1231,25;347,25;0,28;36;9,5;OK;1300,16;Discounted;1231,25;10/3/24;OK;1300,16;416,16;2024;03;11;Standard;South;NC;3,09;Mar-2024;;
TXN_209721_20241026;TXN_209721;CUST_0076;Online;Credit Card;Sports & Outdoor;Dumbbells;3;244,55;138,22;0,065;685,96;271,30;0,40;53;0,9;OK;733,65;Discounted;685,96;26/10/24;OK;733,65;318,99;2024;10;43;Standard;Midwest;OH;2,84;Oct-2024;;
TXN_139001_20230220;TXN_139001;CUST_0997;In-store;Cash;Sports & Outdoor;Yoga Mat;4;162,52;88,87;0,080;598,07;242,59;0,41;44;4,8;OK;650,08;Discounted;598,07;20/2/23;OK;650,08;294,60;2023;02;8;Standard;Midwest;MI;2,78;Feb-2023;;
TXN_555814_20240601;TXN_555814;CUST_0133;In-store;Credit Card;Sports & Outdoor;Water Bottle;2;204,51;107,59;0,047;389,80;174,62;0,45;21;5,6;OK;409,02;Discounted;389,80;1/6/24;OK;409,02;193,84;2024;06;22;Standard;Northeast;DC;2,59;Jun-2024;;
TXN_188831_20231108;TXN_188831;CUST_0067;Online;Credit Card;Sports & Outdoor;Dumbbells;9;244,55;143,28;0,053;2084,30;794,78;0,38;42;5,2;OK;2200,95;Discounted;2084,30;8/11/23;OK;2200,95;911,43;2023;11;45;Standard;Midwest;OH;3,32;Nov-2023;;
TXN_787684_20231121;TXN_787684;CUST_0886;In-store;Digital Wallet;Sports & Outdoor;Tennis Racket;3;114,91;88,25;0,033;333,35;68,60;0,21;48;6,8;OK;344,73;Discounted;333,35;21/11/23;OK;344,73;79,98;2023;11;47;Gold;Northeast;PA;2,52;Nov-2023;;
TXN_819343_20240801;TXN_819343;CUST_0062;In-store;Credit Card;Sports & Outdoor;Water Bottle;5;204,51;105,28;0,053;968,35;441,95;0,46;34;9,7;OK;1022,55;Discounted;968,35;1/8/24;OK;1022,55;496,15;2024;08;31;Standard;Midwest;OH;2,99;Aug-2024;;
TXN_465391_20230819;TXN_465391;CUST_0856;Online;Credit Card;Sports & Outdoor;Water Bottle;2;204,51;132,68;0,034;395,11;129,75;0,33;50;7,7;OK;409,02;Discounted;395,11;19/8/23;OK;409,02;143,66;2023;08;33;Standard;South;TX;2,60;Aug-2023;;
TXN_946368_20230909;TXN_946368;CUST_0841;In-store;Cash;Sports & Outdoor;Dumbbells;4;244,55;155,39;0,083;897,01;275,45;0,31;36;1,2;OK;978,20;Discounted;897,01;9/9/23;OK;978,20;356,64;2023;09;36;Standard;West;CA;2,95;Sep-2023;;
TXN_483038_20230902;TXN_483038;CUST_0386;In-store;Credit Card;Sports & Outdoor;Yoga Mat;2;162,52;115,60;0,029;315,61;84,41;0,27;66;7,5;OK;325,04;Discounted;315,61;2/9/23;OK;325,04;93,84;2023;09;35;Standard;Western Canada;BC;2,50;Sep-2023;;
TXN_684389_20240712;TXN_684389;CUST_0925;In-store;Credit Card;Sports & Outdoor;Tennis Racket;2;114,91;80,19;0,047;219,02;58,64;0,27;67;0,9;OK;229,82;Discounted;219,02;12/7/24;OK;229,82;69,44;2024;07;28;Standard;West;NV;2,34;Jul-2024;;
TXN_663413_20231214;TXN_663413;CUST_0537;Online;Credit Card;Sports & Outdoor;Water Bottle;2;204,51;112,70;0,032;395,93;170,53;0,43;66;3,3;OK;409,02;Discounted;395,93;14/12/23;OK;409,02;183,62;2023;12;50;Standard;West;CA;2,60;Dec-2023;;
TXN_549807_20240705;TXN_549807;CUST_0820;Online;Credit Card;Sports & Outdoor;Tennis Racket;2;114,91;75,67;0,034;222,01;70,67;0,32;26;4,9;OK;229,82;Discounted;222,01;5/7/24;OK;229,82;78,48;2024;07;27;Standard;Northeast;NY;2,35;Jul-2024;;
TXN_687934_20241026;TXN_687934;CUST_0634;In-store;Credit Card;Sports & Outdoor;Yoga Mat;2;162,52;84,70;0,047;309,76;140,36;0,45;41;3,4;OK;325,04;Discounted;309,76;26/10/24;OK;325,04;155,64;2024;10;43;Standard;West;CA;2,49;Oct-2024;;
TXN_869179_20231103;TXN_869179;CUST_0096;In-store;Cash;Sports & Outdoor;Water Bottle;1;204,51;182,79;0,045;195,31;12,52;0,06;62;8,3;OK;204,51;Discounted;195,31;3/11/23;OK;204,51;21,72;2023;11;44;Standard;Northeast;NY;2,29;Nov-2023;;
TXN_243111_20250707;TXN_243111;CUST_0078;Online;Credit Card;Sports & Outdoor;Yoga Mat;3;162,52;134,09;0,037;469,52;67,25;0,14;28;2,8;OK;487,56;Discounted;469,52;7/7/25;OK;487,56;85,29;2025;07;28;Standard;South;TX;2,67;Jul-2025;;
TXN_858693_20250415;TXN_858693;CUST_0304;Online;Credit Card;Sports & Outdoor;Yoga Mat;4;162,52;84,28;0,075;601,32;264,20;0,44;57;6,6;OK;650,08;Discounted;601,32;15/4/25;OK;650,08;312,96;2025;04;16;Standard;West;CA;2,78;Apr-2025;;
TXN_747298_20230827;TXN_747298;CUST_0227;Online;Credit Card;Sports & Outdoor;Camping Tent;4;162,03;139,98;0,052;614,42;54,50;0,09;65;5,8;OK;648,12;Discounted;614,42;27/8/23;OK;648,12;88,20;2023;08;35;Standard;South;NC;2,79;Aug-2023;;
TXN_641821_20250704;TXN_641821;CUST_0956;In-store;Cash;Sports & Outdoor;Water Bottle;4;204,51;144,83;0,093;741,96;162,64;0,22;47;8,7;OK;818,04;Discounted;741,96;4/7/25;OK;818,04;238,72;2025;07;27;Standard;West;CA;2,87;Jul-2025;;
TXN_117849_20251027;TXN_117849;CUST_0823;In-store;Cash;Sports & Outdoor;Camping Tent;6;162,03;86,38;0,070;904,13;385,85;0,43;34;5,2;OK;972,18;Discounted;904,13;27/10/25;OK;972,18;453,90;2025;10;44;Standard;West;OR;2,95623088;Oct-2025;;
TXN_515822_20240928;TXN_515822;CUST_0258;In-store;Cash;Sports & Outdoor;Water Bottle;2;204,51;106,01;0,034;395,11;183,09;0,46;24;1,7;OK;409,02;Discounted;395,11;28/9/24;OK;409,02;197,00;2024;09;39;Standard;Eastern Canada;QC;2,60;Sep-2024;;
TXN_438005_20240712;TXN_438005;CUST_0309;In-store;Cash;Sports & Outdoor;Dumbbells;1;244,55;200,13;0,037;235,50;35,37;0,15;66;2,9;OK;244,55;Discounted;235,50;12/7/24;OK;244,55;44,42;2024;07;28;Platinum;Western Canada;SK;2,37;Jul-2024;;
TXN_490495_20230912;TXN_490495;CUST_0238;In-store;Credit Card;Sports & Outdoor;Dumbbells;2;244,55;166,99;0,039;470,03;136,05;0,29;63;2,6;OK;489,10;Discounted;470,03;12/9/23;OK;489,10;155,12;2023;09;37;Standard;Western Canada;BC;2,67;Sep-2023;;
TXN_151104_20230801;TXN_151104;CUST_0574;In-store;Cash;Sports & Outdoor;Dumbbells;6;244,55;148,43;0,067;1368,99;478,41;0,35;33;6,9;OK;1467,30;Discounted;1368,99;1/8/23;OK;1467,30;576,72;2023;08;31;Gold;South;FL;3,14;Aug-2023;;
TXN_315772_20241103;TXN_315772;CUST_0179;In-store;Credit Card;Sports & Outdoor;Dumbbells;1;244,55;217,21;0,034;236,24;19,03;0,08;22;5,5;OK;244,55;Discounted;236,24;3/11/24;OK;244,55;27,34;2024;11;45;Standard;West;CA;2,37;Nov-2024;;
TXN_417032_20231013;TXN_417032;CUST_0816;In-store;Credit Card;Sports & Outdoor;Yoga Mat;5;162,52;126,08;0,076;750,84;120,44;0,16;36;9,2;OK;812,60;Discounted;750,84;13/10/23;OK;812,60;182,20;2023;10;41;Standard;South;NC;2,88;Oct-2023;;
TXN_209902_20240804;TXN_209902;CUST_0545;In-store;Cash;Sports & Outdoor;Dumbbells;4;244,55;124,19;0,092;888,21;391,45;0,44;45;7,8;OK;978,20;Discounted;888,21;4/8/24;OK;978,20;481,44;2024;08;32;Platinum;Midwest;IL;2,95;Aug-2024;;
TXN_920285_20240927;TXN_920285;CUST_0380;Online;Credit Card;Sports & Outdoor;Dumbbells;1;244,55;161,94;0,039;235,01;73,07;0,31;32;8,0;OK;244,55;Discounted;235,01;27/9/24;OK;244,55;82,61;2024;09;39;Standard;Midwest;WI;2,37;Sep-2024;;
TXN_739986_20240902;TXN_739986;CUST_0687;Online;Credit Card;Sports & Outdoor;Dumbbells;8;244,55;146,45;0,076;1807,71;636,11;0,35;47;8,1;OK;1956,40;Discounted;1807,71;2/9/24;OK;1956,40;784,80;2024;09;36;Standard;South;TX;3,26;Sep-2024;;
TXN_242954_20240727;TXN_242954;CUST_0288;In-store;Cash;Sports & Outdoor;Dumbbells;1;244,55;137,97;0,035;235,99;98,02;0,42;50;1,7;OK;244,55;Discounted;235,99;27/7/24;OK;244,55;106,58;2024;07;30;Standard;West;CA;2,37;Jul-2024;;
TXN_976841_20250805;TXN_976841;CUST_0335;In-store;Cash;Sports & Outdoor;Dumbbells;3;244,55;181,12;0,087;669,82;126,46;0,19;68;1,3;OK;733,65;Discounted;669,82;5/8/25;OK;733,65;190,29;2025;08;32;Standard;South;TX;2,83;Aug-2025;;
TXN_325534_20231020;TXN_325534;CUST_0241;In-store;Credit Card;Sports & Outdoor;Dumbbells;3;244,55;157,60;0,056;692,57;219,77;0,32;23;8,0;OK;733,65;Discounted;692,57;20/10/23;OK;733,65;260,85;2023;10;42;Standard;Midwest;OH;2,84;Oct-2023;;
TXN_316603_20250607;TXN_316603;CUST_0485;Online;Credit Card;Sports & Outdoor;Dumbbells;1;244,55;202,00;0,035;235,99;33,99;0,14;42;3,5;OK;244,55;Discounted;235,99;7/6/25;OK;244,55;42,55;2025;06;23;Standard;West;CA;2,37;Jun-2025;;
TXN_949928_20230728;TXN_949928;CUST_0126;In-store;Credit Card;Sports & Outdoor;Camping Tent;2;162,03;108,68;0,048;308,51;91,15;0,30;58;1,5;OK;324,06;Discounted;308,51;28/7/23;OK;324,06;106,70;2023;07;30;Gold;South;NC;2,49;Jul-2023;;
TXN_965623_20240711;TXN_965623;CUST_0803;In-store;Cash;Sports & Outdoor;Tennis Racket;3;114,91;94,40;0,035;332,66;49,46;0,15;35;6,6;OK;344,73;Discounted;332,66;11/7/24;OK;344,73;61,53;2024;07;28;Standard;South;GA;2,52;Jul-2024;;
TXN_271979_20250607;TXN_271979;CUST_0824;In-store;Cash;Sports & Outdoor;Camping Tent;3;162,03;130,82;0,039;467,13;74,67;0,16;63;6,1;OK;486,09;Discounted;467,13;7/6/25;OK;486,09;93,63;2025;06;23;Standard;Northeast;PA;2,67;Jun-2025;;
TXN_727927_20230705;TXN_727927;CUST_0956;In-store;Digital Wallet;Sports & Outdoor;Camping Tent;5;162,03;106,90;0,092;735,62;201,12;0,27;47;8,7;OK;810,15;Discounted;735,62;5/7/23;OK;810,15;275,65;2023;07;27;Standard;West;CA;2,87;Jul-2023;;
TXN_359003_20240620;TXN_359003;CUST_0462;In-store;Digital Wallet;Sports & Outdoor;Camping Tent;1;162,03;142,80;0,040;155,55;12,75;0,08;24;5,1;OK;162,03;Discounted;155,55;20/6/24;OK;162,03;19,23;2024;06;25;Gold;Midwest;MI;2,19;Jun-2024;;
TXN_141298_20250720;TXN_141298;CUST_0683;In-store;Cash;Sports & Outdoor;Dumbbells;6;244,55;213,59;0,066;1370,46;88,92;0,06;47;3,5;OK;1467,30;Discounted;1370,46;20/7/25;OK;1467,30;185,76;2025;07;30;Gold;South;TX;3,14;Jul-2025;;
TXN_131402_20240413;TXN_131402;CUST_0680;In-store;Credit Card;Sports & Outdoor;Yoga Mat;7;162,52;113,63;0,056;1073,93;278,52;0,26;36;9,6;OK;1137,64;Discounted;1073,93;13/4/24;OK;1137,64;342,23;2024;04;15;Standard;West;WA;3,03;Apr-2024;;
TXN_891468_20230704;TXN_891468;CUST_0392;In-store;Cash;Sports & Outdoor;Yoga Mat;2;162,52;134,79;0,042;311,39;41,81;0,13;23;7,1;OK;325,04;Discounted;311,39;4/7/23;OK;325,04;55,46;2023;07;27;Standard;West;CA;2,49;Jul-2023;;
TXN_232492_20250728;TXN_232492;CUST_0652;In-store;Credit Card;Sports & Outdoor;Dumbbells;6;244,55;150,77;0,066;1370,46;465,84;0,34;50;9,3;OK;1467,30;Discounted;1370,46;28/7/25;OK;1467,30;562,68;2025;07;31;Standard;South;TX;3,14;Jul-2025;;
TXN_542411_20230321;TXN_542411;CUST_0823;In-store;Cash;Sports & Outdoor;Water Bottle;12;204,51;153,41;0,056;2316,69;475,77;0,21;34;5,2;OK;2454,12;Discounted;2316,69;21/3/23;OK;2454,12;613,20;2023;03;12;Standard;West;OR;3,36;Mar-2023;;
TXN_780921_20230816;TXN_780921;CUST_0303;Online;Credit Card;Sports & Outdoor;Dumbbells;2;244,55;171,71;0,043;468,07;124,65;0,27;41;5,6;OK;489,10;Discounted;468,07;16/8/23;OK;489,10;145,68;2023;08;33;Gold;South;TX;2,67;Aug-2023;;
TXN_479389_20240804;TXN_479389;CUST_0691;Online;Credit Card;Sports & Outdoor;Dumbbells;2;244,55;164,80;0,055;462,20;132,60;0,29;61;3,6;OK;489,10;Discounted;462,20;4/8/24;OK;489,10;159,50;2024;08;32;Platinum;West;CA;2,66;Aug-2024;;
TXN_605730_20230616;TXN_605730;CUST_0171;In-store;Credit Card;Sports & Outdoor;Tennis Racket;1;114,91;90,75;0,039;110,43;19,68;0,18;35;7,3;OK;114,91;Discounted;110,43;16/6/23;OK;114,91;24,16;2023;06;24;Standard;Midwest;IN;2,04;Jun-2023;;
TXN_773288_20251006;TXN_773288;CUST_0620;In-store;Credit Card;Sports & Outdoor;Yoga Mat;4;162,52;83,23;0,077;600,02;267,10;0,45;25;2,0;OK;650,08;Discounted;600,02;6/10/25;OK;650,08;317,16;2025;10;41;Gold;West;WA;2,78;Oct-2025;;
TXN_111941_20251019;TXN_111941;CUST_0545;Online;Credit Card;Sports & Outdoor;Tennis Racket;5;114,91;90,84;0,108;512,50;58,30;0,11;45;7,8;OK;574,55;Discounted;512,50;19/10/25;OK;574,55;120,35;2025;10;43;Platinum;Midwest;IL;2,71;Oct-2025;;
TXN_365693_20231107;TXN_365693;CUST_0597;In-store;Cash;Sports & Outdoor;Tennis Racket;5;114,91;86,99;0,068;535,48;100,53;0,19;41;1,1;OK;574,55;Discounted;535,48;7/11/23;OK;574,55;139,60;2023;11;45;Standard;South;FL;2,73;Nov-2023;;
TXN_552998_20240418;TXN_552998;CUST_0704;Online;Credit Card;Sports & Outdoor;Tennis Racket;3;114,91;70,56;0,034;333,01;121,33;0,36;31;3,6;OK;344,73;Discounted;333,01;18/4/24;OK;344,73;133,05;2024;04;16;Standard;South;TX;2,52;Apr-2024;;
TXN_465392_20240720;TXN_465392;CUST_0072;Online;Credit Card;Sports & Outdoor;Camping Tent;1;162,03;106,83;0,044;154,90;48,07;0,31;20;8,1;OK;162,03;Discounted;154,90;20/7/24;OK;162,03;55,20;2024;07;29;Standard;Midwest;IL;2,19;Jul-2024;;
TXN_250393_20250828;TXN_250393;CUST_0441;In-store;Cash;Sports & Outdoor;Water Bottle;3;204,51;103,73;0,099;552,79;241,60;0,44;37;5,2;OK;613,53;Discounted;552,79;28/8/25;OK;613,53;302,34;2025;08;35;Standard;South;TX;2,74;Aug-2025;;
TXN_157588_20240707;TXN_157588;CUST_0334;In-store;Cash;Sports & Outdoor;Yoga Mat;6;162,52;96,36;0,086;891,26;313,10;0,35;41;3,9;OK;975,12;Discounted;891,26;7/7/24;OK;975,12;396,96;2024;07;28;Standard;West;AZ;2,95;Jul-2024;;
TXN_928701_20250723;TXN_928701;CUST_0110;Online;Credit Card;Sports & Outdoor;Water Bottle;1;204,51;146,90;0,030;198,37;51,47;0,26;56;7,6;OK;204,51;Discounted;198,37;23/7/25;OK;204,51;57,61;2025;07;30;Standard;Western Canada;AB;2,30;Jul-2025;;
TXN_611467_20230916;TXN_611467;CUST_0055;Online;Digital Wallet;Sports & Outdoor;Dumbbells;4;244,55;129,06;0,084;896,03;379,79;0,42;40;6,3;OK;978,20;Discounted;896,03;16/9/23;OK;978,20;461,96;2023;09;37;Standard;South;TX;2,95;Sep-2023;;
TXN_958953_20230820;TXN_958953;CUST_0012;In-store;Credit Card;Sports & Outdoor;Yoga Mat;3;162,52;129,52;0,052;462,21;73,65;0,16;69;6,6;OK;487,56;Discounted;462,21;20/8/23;OK;487,56;99,00;2023;08;34;Platinum;Northeast;MA;2,66;Aug-2023;;
TXN_577514_20250614;TXN_577514;CUST_0473;Online;Digital Wallet;Sports & Outdoor;Tennis Racket;1;114,91;99,58;0,042;110,08;10,50;0,10;32;0,0;OK;114,91;Discounted;110,08;14/6/25;OK;114,91;15,33;2025;06;24;Gold;Eastern Canada;ON;2,04;Jun-2025;;
TXN_671376_20240701;TXN_671376;CUST_0833;In-store;Credit Card;Sports & Outdoor;Camping Tent;3;162,03;123,10;0,038;467,62;98,32;0,21;42;5,0;OK;486,09;Discounted;467,62;1/7/24;OK;486,09;116,79;2024;07;27;Standard;South;TX;2,67;Jul-2024;;
TXN_660670_20240724;TXN_660670;CUST_0777;Online;Credit Card;Sports & Outdoor;Yoga Mat;1;162,52;141,61;0,039;156,18;14,57;0,09;37;1,2;OK;162,52;Discounted;156,18;24/7/24;OK;162,52;20,91;2024;07;30;Standard;West;WA;2,19;Jul-2024;;
TXN_463382_20240702;TXN_463382;CUST_0109;In-store;Cash;Sports & Outdoor;Dumbbells;3;244,55;159,86;0,084;672,02;192,44;0,29;57;6,0;OK;733,65;Discounted;672,02;2/7/24;OK;733,65;254,07;2024;07;27;Standard;Northeast;NY;2,83;Jul-2024;;
TXN_822555_20241004;TXN_822555;CUST_0883;In-store;Credit Card;Sports & Outdoor;Camping Tent;2;162,03;95,57;0,046;309,15;118,01;0,38;20;3,8;OK;324,06;Discounted;309,15;4/10/24;OK;324,06;132,92;2024;10;40;Standard;West;AZ;2,49;Oct-2024;;
TXN_993402_20240822;TXN_993402;CUST_0943;In-store;Cash;Sports & Outdoor;Water Bottle;9;204,51;137,99;0,082;1689,66;447,75;0,26;45;8,0;OK;1840,59;Discounted;1689,66;22/8/24;OK;1840,59;598,68;2024;08;34;Standard;Midwest;OH;3,23;Aug-2024;;
TXN_591752_20240425;TXN_591752;CUST_0003;In-store;Cash;Sports & Outdoor;Camping Tent;3;162,03;86,42;0,043;465,19;205,93;0,44;50;6,6;OK;486,09;Discounted;465,19;25/4/24;OK;486,09;226,83;2024;04;17;Standard;South;TX;2,67;Apr-2024;;
TXN_390950_20241212;TXN_390950;CUST_0900;In-store;Cash;Sports & Outdoor;Water Bottle;11;204,51;142,20;0,059;2116,88;552,68;0,26;39;9,1;OK;2249,61;Discounted;2116,88;12/12/24;OK;2249,61;685,41;2024;12;50;Standard;Western Canada;AB;3,33;Dec-2024;;
TXN_257258_20250719;TXN_257258;CUST_0015;In-store;Credit Card;Sports & Outdoor;Dumbbells;1;244,55;195,50;0,044;233,79;38,29;0,16;32;0,6;OK;244,55;Discounted;233,79;19/7/25;OK;244,55;49,05;2025;07;29;Standard;Western Canada;AB;2,37;Jul-2025;;
TXN_108081_20241028;TXN_108081;CUST_0806;Online;Credit Card;Sports & Outdoor;Camping Tent;5;162,03;86,72;0,068;755,06;321,46;0,43;40;5,6;OK;810,15;Discounted;755,06;28/10/24;OK;810,15;376,55;2024;10;44;Gold;Midwest;WI;2,88;Oct-2024;;
TXN_414374_20240814;TXN_414374;CUST_0752;Online;Credit Card;Sports & Outdoor;Tennis Racket;3;114,91;98,46;0,031;334,04;38,66;0,12;39;8,7;OK;344,73;Discounted;334,04;14/8/24;OK;344,73;49,35;2024;08;33;Standard;Northeast;NY;2,52;Aug-2024;;
TXN_936846_20250716;TXN_936846;CUST_0684;In-store;Credit Card;Sports & Outdoor;Camping Tent;6;162,03;142,73;0,073;901,21;44,83;0,05;51;9,1;OK;972,18;Discounted;901,21;16/7/25;OK;972,18;115,80;2025;07;29;Gold;Midwest;OH;2,95;Jul-2025;;
TXN_779726_20240515;TXN_779726;CUST_0180;Online;Digital Wallet;Sports & Outdoor;Water Bottle;6;204,51;162,77;0,066;1146,07;169,45;0,15;43;4,8;OK;1227,06;Discounted;1146,07;15/5/24;OK;1227,06;250,44;2024;05;20;Gold;West;CA;3,06;May-2024;;
TXN_977619_20240814;TXN_977619;CUST_0901;In-store;Digital Wallet;Sports & Outdoor;Tennis Racket;3;114,91;89,32;0,032;333,70;65,74;0,20;64;7,6;OK;344,73;Discounted;333,70;14/8/24;OK;344,73;76,77;2024;08;33;Standard;South;TX;2,52;Aug-2024;;
TXN_806870_20240702;TXN_806870;CUST_0220;In-store;Cash;Sports & Outdoor;Water Bottle;3;204,51;178,05;0,050;582,85;48,70;0,08;39;2,1;OK;613,53;Discounted;582,85;2/7/24;OK;613,53;79,38;2024;07;27;Standard;West;AZ;2,77;Jul-2024;;
TXN_449302_20241215;TXN_449302;CUST_0464;Online;Credit Card;Sports & Outdoor;Camping Tent;3;162,03;93,80;0,032;470,54;189,14;0,40;41;6,0;OK;486,09;Discounted;470,54;15/12/24;OK;486,09;204,69;2024;12;51;Standard;Eastern Canada;QC;2,67;Dec-2024;;
TXN_595979_20230508;TXN_595979;CUST_0557;In-store;Cash;Sports & Outdoor;Yoga Mat;4;162,52;83,24;0,083;596,12;263,16;0,44;36;8,6;OK;650,08;Discounted;596,12;8/5/23;OK;650,08;317,12;2023;05;19;Standard;Northeast;NY;2,78;May-2023;;
TXN_685219_20250402;TXN_685219;CUST_0132;In-store;Credit Card;Sports & Outdoor;Water Bottle;7;204,51;140,13;0,101;1286,98;306,07;0,24;47;8,8;OK;1431,57;Discounted;1286,98;2/4/25;OK;1431,57;450,66;2025;04;14;Gold;Midwest;OH;3,11;Apr-2025;;
TXN_850837_20240406;TXN_850837;CUST_0262;In-store;Digital Wallet;Sports & Outdoor;Water Bottle;4;204,51;138,90;0,086;747,69;192,09;0,26;57;5,5;OK;818,04;Discounted;747,69;6/4/24;OK;818,04;262,44;2024;04;14;Standard;South;TX;2,87;Apr-2024;;
TXN_856035_20240704;TXN_856035;CUST_0043;In-store;Cash;Sports & Outdoor;Camping Tent;4;162,03;145,43;0,097;585,25;3,53;0,01;36;3,0;OK;648,12;Discounted;585,25;4/7/24;OK;648,12;66,40;2024;07;27;Standard;Northeast;NY;2,77;Jul-2024;;
TXN_924146_20250808;TXN_924146;CUST_0591;Online;Credit Card;Sports & Outdoor;Tennis Racket;4;114,91;66,88;0,037;442,63;175,11;0,40;48;0,4;OK;459,64;Discounted;442,63;8/8/25;OK;459,64;192,12;2025;08;32;Standard;South;GA;2,65;Aug-2025;;
TXN_946320_20230123;TXN_946320;CUST_0869;Online;Credit Card;Sports & Outdoor;Yoga Mat;2;162,52;141,07;0,035;313,66;31,52;0,10;30;9,2;OK;325,04;Discounted;313,66;23/1/23;OK;325,04;42,90;2023;01;4;Standard;South;OK;2,50;Jan-2023;;
TXN_490190_20240715;TXN_490190;CUST_0789;Online;Credit Card;Sports & Outdoor;Water Bottle;2;204,51;151,29;0,048;389,39;86,81;0,22;35;5,9;OK;409,02;Discounted;389,39;15/7/24;OK;409,02;106,44;2024;07;29;Standard;Northeast;NY;2,59;Jul-2024;;
TXN_740101_20250109;TXN_740101;CUST_0347;Online;Credit Card;Sports & Outdoor;Yoga Mat;3;162,52;106,13;0,050;463,18;144,79;0,31;37;2,7;OK;487,56;Discounted;463,18;9/1/25;OK;487,56;169,17;2025;01;2;Gold;West;CA;2,67;Jan-2025;;
TXN_410860_20231208;TXN_410860;CUST_0650;In-store;Credit Card;Sports & Outdoor;Camping Tent;3;162,03;93,98;0,039;467,13;185,19;0,40;54;1,2;OK;486,09;Discounted;467,13;8/12/23;OK;486,09;204,15;2023;12;49;Standard;West;WA;2,67;Dec-2023;;
TXN_113245_20230511;TXN_113245;CUST_0861;In-store;Cash;Sports & Outdoor;Water Bottle;4;204,51;175,64;0,070;760,78;58,22;0,08;46;7,0;OK;818,04;Discounted;760,78;11/5/23;OK;818,04;115,48;2023;05;19;Standard;Midwest;MI;2,88;May-2023;;
TXN_231347_20241119;TXN_231347;CUST_0429;Online;Credit Card;Sports & Outdoor;Water Bottle;3;204,51;135,79;0,097;554,02;146,65;0,26;42;2,5;OK;613,53;Discounted;554,02;19/11/24;OK;613,53;206,16;2024;11;47;Standard;West;AZ;2,74;Nov-2024;;
